uid,rel,rows,cols,aspect,mpx,file_mb,near_black,near_white,mid,class,name_has_abnormality_suffix
1.3.6.1.4.1.9590.100.1.2.395398550912272064427742516920933429414,jpeg/1.3.6.1.4.1.9590.100.1.2.395398550912272064427742516920933429414/1-183.jpg,5491,2671,2.0557843504305504,14.666461,1.423608,0.4609600093710405,0.037289022893798304,0.5017509677351613,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.395570681610439987340696600672010589170,jpeg/1.3.6.1.4.1.9590.100.1.2.395570681610439987340696600672010589170/1-214.jpg,4736,2824,1.6770538243626063,13.374464,1.780507,0.5020082300120589,0.0002298409865247684,0.49776192900141636,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.397101994611349974417674059850771622939,jpeg/1.3.6.1.4.1.9590.100.1.2.397101994611349974417674059850771622939/1-103.jpg,4520,2920,1.547945205479452,13.1984,1.294916,0.6425323524063523,0.007694265971632925,0.34977338162201477,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.403091231110151440722163747081743871603,jpeg/1.3.6.1.4.1.9590.100.1.2.403091231110151440722163747081743871603/1-249.jpg,4696,2856,1.6442577030812324,13.411776,2.156202,0.3097940198225798,0.0051012632480590195,0.6851047169293611,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.403681910711995479332703845483897577498,jpeg/1.3.6.1.4.1.9590.100.1.2.403681910711995479332703845483897577498/1-215.jpg,4680,2744,1.7055393586005831,12.84192,2.0031,0.3902294983927637,0.0015534281478159029,0.6082170734594204,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.404204587312803863835447269730927739554,jpeg/1.3.6.1.4.1.9590.100.1.2.404204587312803863835447269730927739554/1-276.jpg,4584,2840,1.6140845070422536,13.01856,0.961945,0.7663309920605659,0.00014840351006562938,0.2335206044293685,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.404560614811231069514945071650506227434,jpeg/1.3.6.1.4.1.9590.100.1.2.404560614811231069514945071650506227434/1-066.jpg,5904,3880,1.5216494845360824,22.90752,2.881607,0.428876412636549,0.007712139943564384,0.5634114474198867,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.404595411712418795111777750044183923784,jpeg/1.3.6.1.4.1.9590.100.1.2.404595411712418795111777750044183923784/1-069.jpg,5266,2326,2.2639724849527085,12.248716,0.787463,0.6901299695412972,0.018656649399006395,0.29121338105969635,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.405681835612332736612445636432635218057,jpeg/1.3.6.1.4.1.9590.100.1.2.405681835612332736612445636432635218057/1-003.jpg,5792,3856,1.5020746887966805,22.333952,2.377729,0.6131174634923546,0.0012151454431351871,0.3856673910645102,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.406306640712417773200472142621979655000,jpeg/1.3.6.1.4.1.9590.100.1.2.406306640712417773200472142621979655000/1-008.jpg,5371,2671,2.0108573567952077,14.345941,1.01175,0.6851914419556027,0.01194114767375664,0.3028674103706407,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.415994872513300105340941466980763411213,jpeg/1.3.6.1.4.1.9590.100.1.2.415994872513300105340941466980763411213/1-191.jpg,4632,3112,1.4884318766066837,14.414784,1.204259,0.6999142685731538,0.0041992304567310896,0.29588650097011515,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.418134355612932102030136849102116704357,jpeg/1.3.6.1.4.1.9590.100.1.2.418134355612932102030136849102116704357/1-070.jpg,5880,3168,1.856060606060606,18.62784,2.192387,0.5170960240156669,0.00022922679172679173,0.48267474919260633,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.419383237211179701336138466903895317733,jpeg/1.3.6.1.4.1.9590.100.1.2.419383237211179701336138466903895317733/1-068.jpg,5221,2896,1.8028314917127073,15.120016,1.6146,0.4597331113935329,0.009557265018767176,0.5307096235876999,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.421439520911306770440698932850316272531,jpeg/1.3.6.1.4.1.9590.100.1.2.421439520911306770440698932850316272531/1-286.jpg,4464,3024,1.4761904761904763,13.499136,0.714526,0.8514099717196716,0.004075297856099828,0.14451473042422858,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.423362291613867583614352145134188311824,jpeg/1.3.6.1.4.1.9590.100.1.2.423362291613867583614352145134188311824/1-131.jpg,4560,3104,1.4690721649484537,14.15424,1.038575,0.7369486457768132,0.0002125158256465907,0.26283883839754024,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.425189886712062876041103292782535532280,jpeg/1.3.6.1.4.1.9590.100.1.2.425189886712062876041103292782535532280/1-241.jpg,4464,3104,1.4381443298969072,13.856256,1.740342,0.47788630637309243,5.124039278720024e-06,0.5221085695876287,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.425921331313490368937021853843286203074,jpeg/1.3.6.1.4.1.9590.100.1.2.425921331313490368937021853843286203074/1-187.jpg,4704,2448,1.9215686274509804,11.515392,1.180481,0.6280021557234005,0.0001570072473433818,0.3718408370292562,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.426037910011315061210192920910593361853,jpeg/1.3.6.1.4.1.9590.100.1.2.426037910011315061210192920910593361853/1-073.jpg,6511,4216,1.5443548387096775,27.450376,2.638454,0.4569664910965154,0.0007697162326665398,0.542263792670818,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.43403648313396026338770630771140875718,jpeg/1.3.6.1.4.1.9590.100.1.2.43403648313396026338770630771140875718/1-017.jpg,5544,3736,1.4839400428265526,20.712384,2.878597,0.34412378604027427,0.0010720639401046253,0.6548041500196211,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.44262460211112930513355519060642708846,jpeg/1.3.6.1.4.1.9590.100.1.2.44262460211112930513355519060642708846/1-046.jpg,4720,2928,1.6120218579234973,13.82016,1.611008,0.5970810757617857,0.0005750295220894693,0.4023438947161248,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.46022236911789431731325175472242267906,jpeg/1.3.6.1.4.1.9590.100.1.2.46022236911789431731325175472242267906/1-126.jpg,4624,3088,1.4974093264248705,14.278912,1.360519,0.6309408587993259,0.005409305694999731,0.3636498355056743,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.47831419111818740112903755573238586561,jpeg/1.3.6.1.4.1.9590.100.1.2.47831419111818740112903755573238586561/1-299.jpg,4216,3024,1.3941798941798942,12.749184,0.954269,0.7298682017609911,0.00040802611367127495,0.2697237721253376,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.48235869613388680639353952591204777460,jpeg/1.3.6.1.4.1.9590.100.1.2.48235869613388680639353952591204777460/1-231.jpg,6661,3121,2.1342518423582186,20.788981,1.961069,0.5212886095763904,0.012508116679696807,0.46620327374391274,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.51628737812130114138993448211289081234,jpeg/1.3.6.1.4.1.9590.100.1.2.51628737812130114138993448211289081234/1-018.jpg,4552,3160,1.440506329113924,14.38432,1.722255,0.5348529509910792,0.01525202442659785,0.44989502458232294,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.53369310911532021538141815322001901553,jpeg/1.3.6.1.4.1.9590.100.1.2.53369310911532021538141815322001901553/1-282.jpg,5491,3241,1.6942301758716445,17.796331,1.671069,0.5166226678971075,0.023263165873909628,0.4601141662289828,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.54258620812889531338798870374133469254,jpeg/1.3.6.1.4.1.9590.100.1.2.54258620812889531338798870374133469254/1-292.jpg,4126,2161,1.909301249421564,8.916286,0.882082,0.6298758249791448,0.0002504405982490916,0.36987373442260607,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.54696595011707725238625115130577259932,jpeg/1.3.6.1.4.1.9590.100.1.2.54696595011707725238625115130577259932/1-026.jpg,4624,2800,1.6514285714285715,12.9472,1.282902,0.629111004695996,5.8622713791398914e-05,0.37083037259021256,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.56446728211851974029244450883139880921,jpeg/1.3.6.1.4.1.9590.100.1.2.56446728211851974029244450883139880921/1-109.jpg,4680,2624,1.7835365853658536,12.28032,1.294892,0.6121331528820095,0.0014088395090681677,0.3864580076089223,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.57829969412909494223644975563841998404,jpeg/1.3.6.1.4.1.9590.100.1.2.57829969412909494223644975563841998404/1-038.jpg,5176,2716,1.905743740795287,14.058016,1.065766,0.6269958719637252,0.019087259539326176,0.35391686849694864,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.61347581410432668240174563181885281950,jpeg/1.3.6.1.4.1.9590.100.1.2.61347581410432668240174563181885281950/1-056.jpg,6706,3796,1.7665964172813489,25.455976,2.222215,0.5658320466675487,0.026549090083994423,0.40761886324845686,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.6401091112997259908805705101363925774,jpeg/1.3.6.1.4.1.9590.100.1.2.6401091112997259908805705101363925774/1-107.jpg,4456,2896,1.5386740331491713,12.904576,0.919069,0.8006508698929744,0.0007474867829830287,0.19860164332404256,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.6780922211318864702805126890910221307,jpeg/1.3.6.1.4.1.9590.100.1.2.6780922211318864702805126890910221307/1-165.jpg,4752,2640,1.8,12.54528,1.783636,0.46229410583103764,0.0003825343077237017,0.5373233598612386,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.6860571612629209739046762663550661960,jpeg/1.3.6.1.4.1.9590.100.1.2.6860571612629209739046762663550661960/1-027.jpg,4592,2952,1.5555555555555556,13.555584,1.657928,0.5208687430950965,0.00601936441838286,0.4731118924865207,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.68805569811200186830775538132892321888,jpeg/1.3.6.1.4.1.9590.100.1.2.68805569811200186830775538132892321888/1-029.jpg,4624,2936,1.5749318801089918,13.576064,1.860312,0.48684331482232257,0.0008500991156199617,0.5123065860620575,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.69322895211081570509392375383600982696,jpeg/1.3.6.1.4.1.9590.100.1.2.69322895211081570509392375383600982696/1-076.jpg,5971,3346,1.784518828451883,19.978966,1.563832,0.6091194609370675,0.0006595436420483423,0.3902209954208842,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.69721320913248429509817283852233561951,jpeg/1.3.6.1.4.1.9590.100.1.2.69721320913248429509817283852233561951/1-050.jpg,4544,3080,1.4753246753246754,13.99552,1.8834,0.4698279878132431,0.001716692198646424,0.5284553199881105,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.70338313312400398235888974672070546441,jpeg/1.3.6.1.4.1.9590.100.1.2.70338313312400398235888974672070546441/1-082.jpg,5281,2821,1.8720311946118398,14.897701,1.316183,0.5778327139200874,0.007257562760858202,0.4149097233190544,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.70985143510653524008930802050422673389,jpeg/1.3.6.1.4.1.9590.100.1.2.70985143510653524008930802050422673389/1-128.jpg,5491,2656,2.067394578313253,14.584096,1.310452,0.5933902245295148,0.01114542855450211,0.39546434691598303,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.72383022911471764215831884112935668418,jpeg/1.3.6.1.4.1.9590.100.1.2.72383022911471764215831884112935668418/1-236.jpg,5206,2296,2.2674216027874565,11.952976,1.002351,0.60072663075706,0.03273552962877195,0.366537839614168,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.79165353012414309502472705890215554740,jpeg/1.3.6.1.4.1.9590.100.1.2.79165353012414309502472705890215554740/1-010.jpg,4771,1801,2.6490838423098277,8.592571,0.934324,0.5895307702432718,0.005863553527809081,0.4046056762289191,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.81537844011110021425740468903397729169,jpeg/1.3.6.1.4.1.9590.100.1.2.81537844011110021425740468903397729169/1-208.jpg,4440,2936,1.5122615803814714,13.03584,0.676264,0.8293823029432702,0.00012711110292854162,0.17049058595380126,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.86045443713025653826957804903976346265,jpeg/1.3.6.1.4.1.9590.100.1.2.86045443713025653826957804903976346265/1-030.jpg,4336,2656,1.6325301204819278,11.516416,0.542484,0.8784724344796159,2.604977103987907e-07,0.12152730502267373,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.88284694012167036205087761142037678527,jpeg/1.3.6.1.4.1.9590.100.1.2.88284694012167036205087761142037678527/1-200.jpg,5356,2656,2.016566265060241,14.225536,1.434861,0.5228065923139908,0.01739765728335298,0.4597957504026562,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.88375747311155347030258851071324528043,jpeg/1.3.6.1.4.1.9590.100.1.2.88375747311155347030258851071324528043/1-093.jpg,6871,3976,1.7281187122736419,27.319096,2.692845,0.5069388459998823,0.03985688252642035,0.4532042714736974,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.89271230010580301015144152951110163368,jpeg/1.3.6.1.4.1.9590.100.1.2.89271230010580301015144152951110163368/1-288.jpg,4416,2992,1.4759358288770053,13.212672,0.780574,0.847321874031233,0.0038825606205921104,0.14879556534817484,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.90066757213729410240080160501989256297,jpeg/1.3.6.1.4.1.9590.100.1.2.90066757213729410240080160501989256297/1-057.jpg,6871,3586,1.9160624651422198,24.639406,2.361281,0.46498474841479537,0.08442119099786739,0.4505940605873373,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.90140760812082371129875283483750515253,jpeg/1.3.6.1.4.1.9590.100.1.2.90140760812082371129875283483750515253/1-118.jpg,4496,2968,1.5148247978436657,13.344128,1.091147,0.7956130966369627,0.001346584804941919,0.2030403185580954,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.9496122213546378401249829543613048892,jpeg/1.3.6.1.4.1.9590.100.1.2.9496122213546378401249829543613048892/1-081.jpg,4528,3032,1.4934036939313984,13.728896,1.630524,0.5485602046952647,0.002954061273390082,0.44848573403134523,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.97077337711594266526257744642271450347,jpeg/1.3.6.1.4.1.9590.100.1.2.97077337711594266526257744642271450347/1-059.jpg,5491,2836,1.9361777150916784,15.572476,1.563685,0.4653269653457806,0.036323125493980535,0.4983499091602389,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.97643302712039521233823044200445393404,jpeg/1.3.6.1.4.1.9590.100.1.2.97643302712039521233823044200445393404/1-278.jpg,5086,2356,2.1587436332767402,11.982616,1.379272,0.6040468124823495,0.011301288466558555,0.384651899051092,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.98523535211426976240022345172310159164,jpeg/1.3.6.1.4.1.9590.100.1.2.98523535211426976240022345172310159164/1-190.jpg,4672,3144,1.4860050890585241,14.688768,0.888985,0.8075119029723936,0.007853075220467775,0.18463502180713862,full mammogram,False
1.3.6.1.4.1.9590.100.1.2.98676857111695015331891250542758735052,jpeg/1.3.6.1.4.1.9590.100.1.2.98676857111695015331891250542758735052/1-089.jpg,4760,2696,1.7655786350148368,12.83296,1.414852,0.518980967758023,0.00545517168291649,0.47556386055906047,full mammogram,False
